Date,Open,High,Low,Close,Adj Close,Volume
12/10/20,0.026,0.026,0.025,0.025,0.025,4201230
13/10/20,0.025,0.026,0.025,0.026,0.026,5689824
14/10/20,0.025,0.025,0.024,0.024,0.024,5094773
15/10/20,0.025,0.028,0.025,0.025,0.025,19501729
16/10/20,0.025,0.025,0.023,0.023,0.023,6344920
19/10/20,0.024,0.027,0.023,0.027,0.027,6658020
20/10/20,0.027,0.028,0.025,0.028,0.028,12449614
21/10/20,0.029,0.033,0.027,0.033,0.033,38192142
22/10/20,0.035,0.037,0.028,0.029,0.029,37698928
23/10/20,0.03,0.032,0.027,0.028,0.028,19715880
26/10/20,0.029,0.033,0.028,0.031,0.031,30117378
27/10/20,0.031,0.034,0.03,0.034,0.034,23293401
28/10/20,0.039,0.04,0.029,0.029,0.029,69547921
29/10/20,0.028,0.033,0.028,0.031,0.031,20710640
30/10/20,0.033,0.034,0.031,0.033,0.033,31512146
2/11/20,0.033,0.033,0.03,0.03,0.03,11533615
3/11/20,0.031,0.032,0.029,0.029,0.029,4133564
4/11/20,0.03,0.031,0.028,0.029,0.029,9320460
5/11/20,0.029,0.032,0.029,0.032,0.032,8532715
6/11/20,0.032,0.033,0.03,0.03,0.03,9432882
9/11/20,0.032,0.034,0.032,0.032,0.032,9769897
10/11/20,0.032,0.033,0.032,0.032,0.032,8872457
11/11/20,0.033,0.034,0.03,0.032,0.032,8046496
12/11/20,0.031,0.032,0.03,0.03,0.03,3470726
13/11/20,0.031,0.032,0.031,0.032,0.032,4877837
16/11/20,0.032,0.033,0.032,0.033,0.033,3994067
17/11/20,0.033,0.033,0.031,0.033,0.033,4414462
18/11/20,0.033,0.037,0.032,0.036,0.036,13867480
19/11/20,0.036,0.038,0.035,0.035,0.035,13453348
20/11/20,0.035,0.037,0.035,0.036,0.036,3744161
23/11/20,0.036,0.038,0.036,0.038,0.038,7906499
24/11/20,0.036,0.036,0.033,0.033,0.033,7571404
25/11/20,0.033,0.035,0.032,0.034,0.034,11459740
26/11/20,0.034,0.034,0.032,0.032,0.032,5318754
27/11/20,0.032,0.036,0.032,0.032,0.032,8148112
30/11/20,0.032,0.033,0.0315,0.032,0.032,3549663
1/12/20,0.031,0.032,0.03,0.03,0.03,6485741
2/12/20,0.032,0.032,0.031,0.031,0.031,3065327
3/12/20,0.032,0.034,0.032,0.032,0.032,3299266
4/12/20,0.033,0.033,0.031,0.031,0.031,4973756
7/12/20,0.031,0.032,0.03,0.03,0.03,7399438
8/12/20,0.03,0.031,0.027,0.031,0.031,13742585
9/12/20,0.031,0.031,0.028,0.029,0.029,7591903
10/12/20,0.03,0.032,0.029,0.029,0.029,12771946
11/12/20,0.029,0.031,0.029,0.031,0.031,4675209
14/12/20,0.031,0.031,0.029,0.029,0.029,5304522
15/12/20,0.029,0.0295,0.027,0.027,0.027,6229628
16/12/20,0.029,0.029,0.028,0.028,0.028,2829594
17/12/20,0.027,0.028,0.027,0.028,0.028,2298488
18/12/20,0.028,0.028,0.025,0.026,0.026,5908903
21/12/20,0.026,0.029,0.025,0.029,0.029,3872392
22/12/20,0.028,0.029,0.028,0.028,0.028,1242406
23/12/20,0.028,0.028,0.027,0.027,0.027,681449
24/12/20,0.027,0.03,0.027,0.028,0.028,4369484
29/12/20,0.028,0.028,0.028,0.028,0.028,937728
30/12/20,0.028,0.029,0.027,0.027,0.027,373567
31/12/20,0.029,0.029,0.028,0.028,0.028,263584
4/1/21,0.027,0.029,0.027,0.029,0.029,2569067
5/1/21,0.03,0.03,0.029,0.029,0.029,1097925
6/1/21,0.03,0.032,0.03,0.031,0.031,9876610
7/1/21,0.031,0.032,0.031,0.031,0.031,3049518
8/1/21,0.031,0.032,0.029,0.029,0.029,3506065
11/1/21,0.029,0.03,0.027,0.027,0.027,3130778
12/1/21,0.028,0.028,0.027,0.027,0.027,1463984
13/1/21,0.029,0.029,0.027,0.028,0.028,1071525
14/1/21,0.027,0.028,0.027,0.028,0.028,1380943
15/1/21,0.028,0.028,0.027,0.028,0.028,1359653
18/1/21,0.028,0.029,0.027,0.028,0.028,2874807
19/1/21,0.029,0.029,0.027,0.027,0.027,1815028
20/1/21,0.028,0.028,0.028,0.028,0.028,3658214
21/1/21,0.028,0.03,0.028,0.029,0.029,3492726
22/1/21,0.029,0.029,0.027,0.027,0.027,4747324
25/1/21,0.027,0.03,0.027,0.029,0.029,2928564
27/1/21,0.03,0.03,0.028,0.03,0.03,8828060
28/1/21,0.03,0.034,0.029,0.033,0.033,28772257
29/1/21,0.034,0.036,0.032,0.032,0.032,11777145
1/2/21,0.032,0.032,0.032,0.032,0.032,0
2/2/21,0.032,0.032,0.032,0.032,0.032,0
3/2/21,0.038,0.038,0.034,0.037,0.037,12539104
4/2/21,0.038,0.04,0.037,0.039,0.039,11461306
5/2/21,0.038,0.043,0.036,0.037,0.037,19276129
8/2/21,0.038,0.04,0.038,0.038,0.038,6268188
9/2/21,0.039,0.039,0.038,0.039,0.039,1184699
10/2/21,0.039,0.04,0.038,0.039,0.039,4158452
11/2/21,0.039,0.039,0.036,0.037,0.037,4615248
12/2/21,0.036,0.039,0.035,0.035,0.035,3460800
15/2/21,0.036,0.045,0.036,0.043,0.043,12545843
16/2/21,0.046,0.048,0.044,0.046,0.046,6954098
17/2/21,0.046,0.046,0.04,0.041,0.041,7156059
18/2/21,0.042,0.043,0.04,0.043,0.043,4930151
19/2/21,0.043,0.048,0.042,0.044,0.044,9154688
22/2/21,0.045,0.05,0.045,0.049,0.049,11318225
23/2/21,0.05,0.058,0.049,0.058,0.058,11667740
24/2/21,0.058,0.058,0.058,0.058,0.058,0
25/2/21,0.058,0.058,0.058,0.058,0.058,0
26/2/21,0.058,0.058,0.058,0.058,0.058,0
1/3/21,0.058,0.058,0.058,0.058,0.058,0
2/3/21,0.058,0.058,0.058,0.058,0.058,0
3/3/21,0.058,0.058,0.058,0.058,0.058,0
4/3/21,0.058,0.058,0.058,0.058,0.058,0
5/3/21,0.058,0.058,0.058,0.058,0.058,0
8/3/21,0.058,0.058,0.058,0.058,0.058,0
9/3/21,0.058,0.058,0.058,0.058,0.058,0
10/3/21,0.058,0.058,0.058,0.058,0.058,0
11/3/21,0.058,0.058,0.058,0.058,0.058,0
12/3/21,0.058,0.058,0.058,0.058,0.058,0
15/3/21,0.058,0.058,0.058,0.058,0.058,0
16/3/21,0.057,0.065,0.05,0.06,0.06,23804922
17/3/21,0.063,0.065,0.055,0.056,0.056,11809050
18/3/21,0.058,0.058,0.051,0.054,0.054,9466587
19/3/21,0.054,0.058,0.052,0.058,0.058,6456777
22/3/21,0.058,0.058,0.058,0.058,0.058,0
23/3/21,0.058,0.058,0.058,0.058,0.058,0
24/3/21,0.058,0.059,0.049,0.05,0.05,8403533
25/3/21,0.051,0.054,0.05,0.052,0.052,1836856
26/3/21,0.051,0.053,0.05,0.053,0.053,2781875
29/3/21,0.052,0.053,0.05,0.051,0.051,2013754
30/3/21,0.051,0.051,0.048,0.048,0.048,1204242
31/3/21,0.048,0.048,0.044,0.046,0.046,3025892
1/4/21,0.046,0.047,0.044,0.046,0.046,833994
6/4/21,0.043,0.045,0.041,0.042,0.042,4209282
7/4/21,0.044,0.048,0.044,0.046,0.046,6965148
8/4/21,0.046,0.047,0.045,0.045,0.045,783964
9/4/21,0.044,0.047,0.044,0.047,0.047,1268286
12/4/21,0.051,0.052,0.048,0.048,0.048,9880833
13/4/21,0.049,0.049,0.045,0.045,0.045,4094985
14/4/21,0.047,0.047,0.045,0.045,0.045,2133356
15/4/21,0.045,0.045,0.044,0.044,0.044,798197
16/4/21,0.045,0.05,0.045,0.049,0.049,1810125
19/4/21,0.048,0.049,0.046,0.049,0.049,1383439
20/4/21,0.048,0.049,0.046,0.046,0.046,1300073
21/4/21,0.048,0.048,0.044,0.046,0.046,1163799
22/4/21,0.047,0.05,0.042,0.05,0.05,4714705
23/4/21,0.049,0.049,0.048,0.048,0.048,197039
26/4/21,0.048,0.048,0.046,0.048,0.048,2064488
27/4/21,0.048,0.048,0.044,0.047,0.047,3702991
28/4/21,0.047,0.047,0.044,0.044,0.044,2114062
29/4/21,0.045,0.045,0.043,0.045,0.045,1508424
30/4/21,0.045,0.045,0.044,0.045,0.045,883259
3/5/21,0.045,0.049,0.045,0.047,0.047,3050948
4/5/21,0.046,0.048,0.046,0.046,0.046,534401
5/5/21,0.047,0.049,0.047,0.049,0.049,931670
6/5/21,0.046,0.049,0.046,0.049,0.049,514820
7/5/21,0.049,0.049,0.047,0.049,0.049,1395485
10/5/21,0.05,0.059,0.05,0.057,0.057,19231446
11/5/21,0.057,0.061,0.055,0.059,0.059,11087482
12/5/21,0.059,0.061,0.055,0.058,0.058,10736712
13/5/21,0.055,0.058,0.051,0.057,0.057,2127162
14/5/21,0.057,0.057,0.056,0.056,0.056,959326
17/5/21,0.053,0.054,0.047,0.05,0.05,3406836
18/5/21,0.051,0.057,0.05,0.05,0.05,3040191
19/5/21,0.05,0.05,0.044,0.047,0.047,7284716
20/5/21,0.046,0.047,0.045,0.047,0.047,1226558
21/5/21,0.048,0.05,0.045,0.045,0.045,1289280
24/5/21,0.047,0.047,0.044,0.045,0.045,3516161
25/5/21,0.043,0.045,0.042,0.043,0.043,2935207
26/5/21,0.043,0.044,0.041,0.043,0.043,2399776
27/5/21,0.044,0.044,0.029,0.034,0.034,20454753
28/5/21,0.034,0.0345,0.03,0.032,0.032,6313938
31/5/21,0.032,0.033,0.03,0.03,0.03,10160391
1/6/21,0.031,0.032,0.031,0.031,0.031,1991134
2/6/21,0.032,0.034,0.032,0.034,0.034,4483469
3/6/21,0.033,0.034,0.032,0.033,0.033,1291655
4/6/21,0.033,0.034,0.032,0.032,0.032,2047024
7/6/21,0.032,0.033,0.031,0.033,0.033,2902601
8/6/21,0.031,0.031,0.03,0.03,0.03,742048
9/6/21,0.031,0.033,0.031,0.031,0.031,1187089
10/6/21,0.033,0.034,0.032,0.032,0.032,1215874
11/6/21,0.033,0.033,0.032,0.032,0.032,1199511
15/6/21,0.032,0.033,0.031,0.031,0.031,910448
16/6/21,0.032,0.032,0.031,0.031,0.031,1657685
17/6/21,0.031,0.031,0.031,0.031,0.031,2343488
18/6/21,0.032,0.032,0.03,0.03,0.03,1346365
21/6/21,0.03,0.03,0.03,0.03,0.03,1920985
22/6/21,0.029,0.029,0.028,0.029,0.029,5492711
23/6/21,0.029,0.029,0.027,0.027,0.027,1926959
24/6/21,0.028,0.028,0.028,0.028,0.028,1233762
25/6/21,0.029,0.029,0.029,0.029,0.029,915393
28/6/21,0.028,0.03,0.027,0.028,0.028,1565648
29/6/21,0.028,0.028,0.026,0.026,0.026,1540138
30/6/21,0.027,0.027,0.026,0.027,0.027,5093578
1/7/21,0.028,0.028,0.027,0.028,0.028,910412
2/7/21,0.026,0.026,0.026,0.026,0.026,2909082
5/7/21,0.027,0.027,0.025,0.027,0.027,980437
6/7/21,0.026,0.03,0.026,0.03,0.03,4589198
7/7/21,0.029,0.029,0.026,0.026,0.026,5451598
8/7/21,0.027,0.027,0.026,0.026,0.026,590417
9/7/21,0.027,0.027,0.026,0.026,0.026,1023104
12/7/21,0.026,0.026,0.026,0.026,0.026,351116
13/7/21,0.027,0.027,0.026,0.026,0.026,1156364
14/7/21,0.027,0.027,0.027,0.027,0.027,453974
15/7/21,0.028,0.028,0.026,0.028,0.028,615340
16/7/21,0.028,0.028,0.026,0.026,0.026,2469456
19/7/21,0.027,0.027,0.026,0.026,0.026,930913
20/7/21,0.027,0.027,0.026,0.026,0.026,2820932
21/7/21,0.026,0.026,0.025,0.025,0.025,907027
22/7/21,0.025,0.026,0.025,0.025,0.025,262234
23/7/21,0.026,0.026,0.025,0.025,0.025,253592
26/7/21,0.025,0.025,0.025,0.025,0.025,1393076
27/7/21,0.024,0.027,0.024,0.027,0.027,2166753
28/7/21,0.026,0.027,0.026,0.027,0.027,1751368
29/7/21,0.027,0.027,0.027,0.027,0.027,0
30/7/21,0.027,0.027,0.027,0.027,0.027,0
2/8/21,0.027,0.027,0.027,0.027,0.027,0
3/8/21,0.029,0.029,0.026,0.026,0.026,848212
4/8/21,0.027,0.027,0.026,0.026,0.026,931485
5/8/21,0.027,0.027,0.026,0.026,0.026,442434
6/8/21,0.026,0.027,0.026,0.026,0.026,1775112
9/8/21,0.027,0.027,0.024,0.025,0.025,3567052
10/8/21,0.024,0.025,0.024,0.024,0.024,713157
11/8/21,0.024,0.025,0.024,0.025,0.025,573968
12/8/21,0.025,0.027,0.024,0.027,0.027,739337
13/8/21,0.026,0.026,0.025,0.025,0.025,555316
16/8/21,0.025,0.025,0.024,0.024,0.024,1665773
17/8/21,0.024,0.025,0.023,0.025,0.025,470063
18/8/21,0.025,0.025,0.025,0.025,0.025,545249
19/8/21,0.025,0.026,0.025,0.026,0.026,731200
20/8/21,0.025,0.025,0.024,0.024,0.024,602201
23/8/21,0.025,0.025,0.024,0.024,0.024,620523
24/8/21,0.024,0.024,0.023,0.024,0.024,2387635
25/8/21,0.024,0.024,0.023,0.024,0.024,291666
26/8/21,0.025,0.025,0.024,0.024,0.024,183335
27/8/21,0.024,0.024,0.023,0.024,0.024,401527
30/8/21,0.024,0.028,0.024,0.027,0.027,3163758
31/8/21,0.027,0.028,0.027,0.027,0.027,1056251
1/9/21,0.028,0.029,0.027,0.028,0.028,1608160
2/9/21,0.027,0.027,0.027,0.027,0.027,2629800
3/9/21,0.029,0.029,0.028,0.028,0.028,2860548
6/9/21,0.027,0.027,0.026,0.027,0.027,1164859
7/9/21,0.029,0.032,0.029,0.03,0.03,3278557
8/9/21,0.03,0.03,0.029,0.029,0.029,593777
9/9/21,0.029,0.03,0.028,0.03,0.03,855184
10/9/21,0.03,0.03,0.029,0.03,0.03,502429
13/9/21,0.029,0.029,0.028,0.028,0.028,502200
14/9/21,0.029,0.03,0.029,0.03,0.03,274800
15/9/21,0.03,0.03,0.028,0.028,0.028,552015
16/9/21,0.028,0.034,0.028,0.034,0.034,4708437
17/9/21,0.034,0.041,0.032,0.034,0.034,6299792
20/9/21,0.033,0.033,0.028,0.029,0.029,3134689
21/9/21,0.029,0.031,0.029,0.029,0.029,1172552
22/9/21,0.03,0.03,0.027,0.027,0.027,1459753
23/9/21,0.028,0.03,0.027,0.028,0.028,1756844
24/9/21,0.028,0.032,0.028,0.031,0.031,1226806
27/9/21,0.031,0.031,0.029,0.03,0.03,179425
28/9/21,0.028,0.031,0.028,0.029,0.029,878248
29/9/21,0.03,0.03,0.03,0.03,0.03,341051
30/9/21,0.031,0.031,0.029,0.029,0.029,228801
1/10/21,0.03,0.03,0.029,0.029,0.029,713112
4/10/21,0.029,0.029,0.028,0.028,0.028,243340
5/10/21,0.029,0.03,0.027,0.027,0.027,5257572
6/10/21,0.027,0.028,0.026,0.027,0.027,1396019
7/10/21,0.028,0.028,0.027,0.027,0.027,462072
8/10/21,0.027,0.029,0.027,0.028,0.028,1048962
11/10/21,0.028,0.028,0.028,0.028,0.028,75001
12/10/21,0.028,0.032,0.028,0.029,0.029,4200899
13/10/21,0.03,0.031,0.029,0.03,0.03,3428613
14/10/21,0.03,0.032,0.03,0.031,0.031,1612249
15/10/21,0.032,0.032,0.03,0.03,0.03,1326121
18/10/21,0.031,0.031,0.029,0.031,0.031,2046157
19/10/21,0.03,0.03,0.028,0.029,0.029,1712219
20/10/21,0.029,0.029,0.028,0.028,0.028,683566
21/10/21,0.029,0.03,0.029,0.0295,0.0295,991548
22/10/21,0.029,0.029,0.028,0.028,0.028,1548662
25/10/21,0.028,0.028,0.026,0.028,0.028,3232670
26/10/21,0.028,0.03,0.028,0.029,0.029,3193110
27/10/21,0.029,0.031,0.029,0.03,0.03,6557983
28/10/21,0.027,0.029,0.027,0.027,0.027,2224478
29/10/21,0.027,0.028,0.027,0.027,0.027,1140682
1/11/21,0.028,0.028,0.026,0.027,0.027,1428830
2/11/21,0.027,0.028,0.026,0.027,0.027,175874
3/11/21,0.026,0.027,0.025,0.026,0.026,2541482
4/11/21,0.027,0.027,0.027,0.027,0.027,322494
5/11/21,0.028,0.028,0.027,0.028,0.028,1661726
8/11/21,0.026,0.027,0.025,0.025,0.025,764990
9/11/21,0.025,0.026,0.024,0.025,0.025,2469901
10/11/21,0.025,0.026,0.024,0.024,0.024,1615741
11/11/21,0.025,0.025,0.024,0.024,0.024,3720259
12/11/21,0.025,0.025,0.024,0.025,0.025,352816
15/11/21,0.026,0.026,0.025,0.026,0.026,603484
16/11/21,0.025,0.026,0.025,0.025,0.025,1059268
17/11/21,0.025,0.026,0.025,0.025,0.025,2189360
18/11/21,0.024,0.025,0.024,0.024,0.024,1705343
19/11/21,0.024,0.024,0.023,0.023,0.023,1333427
22/11/21,0.024,0.024,0.023,0.023,0.023,3026976
23/11/21,0.024,0.025,0.023,0.025,0.025,2813224
24/11/21,0.025,0.025,0.023,0.023,0.023,2145216
25/11/21,0.023,0.023,0.023,0.023,0.023,2153565
26/11/21,0.023,0.023,0.023,0.023,0.023,358888
29/11/21,0.023,0.023,0.023,0.023,0.023,704248
30/11/21,0.025,0.025,0.022,0.022,0.022,4989749
1/12/21,0.023,0.023,0.022,0.022,0.022,623480
2/12/21,0.023,0.023,0.023,0.023,0.023,465691
3/12/21,0.023,0.023,0.023,0.023,0.023,1177650
6/12/21,0.023,0.025,0.023,0.023,0.023,1498075
7/12/21,0.023,0.023,0.0225,0.023,0.023,448415
8/12/21,0.022,0.022,0.0215,0.022,0.022,3635879
9/12/21,0.023,0.023,0.021,0.021,0.021,1495770
10/12/21,0.021,0.0215,0.019,0.019,0.019,5093356
13/12/21,0.019,0.02,0.018,0.018,0.018,1278571
14/12/21,0.019,0.019,0.019,0.019,0.019,861060
15/12/21,0.019,0.021,0.019,0.02,0.02,1115314
16/12/21,0.02,0.02,0.02,0.02,0.02,1514706
17/12/21,0.02,0.02,0.019,0.019,0.019,1241200
20/12/21,0.02,0.022,0.02,0.02,0.02,1020282
21/12/21,0.02,0.02,0.019,0.02,0.02,946084
22/12/21,0.02,0.021,0.02,0.02,0.02,994500
23/12/21,0.02,0.02,0.02,0.02,0.02,385493
24/12/21,0.02,0.022,0.02,0.022,0.022,4677951
29/12/21,0.022,0.022,0.022,0.022,0.022,824956
30/12/21,0.021,0.022,0.021,0.022,0.022,758106
31/12/21,0.022,0.023,0.022,0.023,0.023,1230392
4/1/22,0.024,0.024,0.023,0.023,0.023,1670547
5/1/22,0.024,0.024,0.022,0.022,0.022,387392
6/1/22,0.023,0.023,0.022,0.022,0.022,860440
7/1/22,0.023,0.023,0.022,0.022,0.022,1850186
10/1/22,0.023,0.023,0.023,0.023,0.023,969013
11/1/22,0.023,0.023,0.023,0.023,0.023,1132524
12/1/22,0.023,0.024,0.023,0.024,0.024,395000
13/1/22,0.024,0.024,0.022,0.022,0.022,271556
14/1/22,0.024,0.032,0.0225,0.027,0.027,17653274
17/1/22,0.029,0.033,0.029,0.031,0.031,26137887
18/1/22,0.031,0.031,0.03,0.031,0.031,6965899
19/1/22,0.031,0.034,0.031,0.033,0.033,13807221
20/1/22,0.033,0.034,0.033,0.034,0.034,5398350
21/1/22,0.034,0.035,0.03,0.033,0.033,14425750
24/1/22,0.031,0.031,0.028,0.028,0.028,2872681
25/1/22,0.03,0.03,0.027,0.029,0.029,6807196
27/1/22,0.029,0.032,0.028,0.032,0.032,5366287
28/1/22,0.032,0.032,0.032,0.032,0.032,0
31/1/22,0.036,0.036,0.031,0.032,0.032,14781388
1/2/22,0.032,0.032,0.027,0.029,0.029,15419789
2/2/22,0.029,0.029,0.027,0.027,0.027,5561895
3/2/22,0.029,0.032,0.028,0.028,0.028,11241423
4/2/22,0.03,0.03,0.028,0.03,0.03,1491615
7/2/22,0.031,0.031,0.029,0.03,0.03,2086164
8/2/22,0.029,0.029,0.027,0.027,0.027,1677704
9/2/22,0.029,0.03,0.028,0.03,0.03,7985540
10/2/22,0.03,0.03,0.028,0.03,0.03,7939390
11/2/22,0.03,0.03,0.028,0.028,0.028,3323648
14/2/22,0.028,0.029,0.028,0.028,0.028,2943219
15/2/22,0.029,0.029,0.028,0.028,0.028,1965474
16/2/22,0.028,0.0285,0.028,0.028,0.028,3295308
17/2/22,0.028,0.029,0.028,0.028,0.028,838159
18/2/22,0.029,0.029,0.0285,0.029,0.029,2848130
21/2/22,0.029,0.029,0.027,0.028,0.028,3016825
22/2/22,0.028,0.028,0.026,0.026,0.026,5805127
