Date,Open,High,Low,Close,Adj Close,Volume
2020-04-30,20.500000,20.500000,20.500000,20.500000,20.500000,100
2020-05-01,21.000000,21.000000,21.000000,21.000000,21.000000,500
2020-05-04,24.270000,24.270000,23.280001,23.280001,23.280001,1300
2020-05-05,24.725000,24.780001,24.725000,24.780001,24.780001,1100
2020-05-06,25.650000,25.650000,25.650000,25.650000,25.650000,400
2020-05-07,25.370001,25.500000,25.370001,25.500000,25.500000,800
2020-05-08,26.035000,26.240000,26.035000,26.240000,26.240000,4700
2020-05-11,27.400000,27.400000,27.280001,27.280001,27.280001,200
2020-05-12,27.000000,27.260000,26.900000,26.940001,26.940001,1100
2020-05-13,28.150000,28.150000,27.930000,28.049999,28.049999,1500
2020-05-14,26.799999,26.980000,26.799999,26.980000,26.980000,700
2020-05-15,26.980000,26.980000,26.980000,26.980000,26.980000,0
2020-05-18,27.520000,28.450001,27.500000,28.450001,28.450001,1200
2020-05-19,27.600000,27.600000,27.555000,27.590000,27.590000,1200
2020-05-20,28.205000,28.450001,28.205000,28.309999,28.309999,900
2020-05-21,29.030001,29.040001,28.930000,28.950001,28.950001,1800
2020-05-22,29.250000,29.250000,29.160000,29.200001,29.200001,1500
2020-05-26,32.490002,32.799999,32.470001,32.799999,32.799999,1000
2020-05-27,29.910000,31.030001,29.910000,31.030001,31.030001,1300
2020-05-28,30.660000,30.709999,30.660000,30.690001,30.690001,1700
2020-05-29,31.230000,31.670000,31.230000,31.670000,31.670000,4700
2020-06-01,32.750000,32.750000,32.005001,32.500000,32.500000,1900
2020-06-02,32.750000,34.459999,32.750000,34.455002,34.455002,2600
2020-06-03,36.099998,36.779999,36.099998,36.275002,36.275002,1200
2020-06-04,36.070000,36.070000,36.070000,36.070000,36.070000,500
2020-06-05,36.220001,36.220001,36.099998,36.099998,36.099998,500
2020-06-08,36.564999,36.564999,34.630001,35.750000,35.750000,5500
2020-06-09,35.500000,35.500000,34.750000,35.500000,35.500000,2300
2020-06-10,37.669998,38.099998,37.480000,38.049999,38.049999,1100
2020-06-11,36.029999,36.029999,36.000000,36.000000,36.000000,400
2020-06-12,36.000000,36.000000,36.000000,36.000000,36.000000,0
2020-06-15,35.080002,36.480000,35.080002,36.480000,36.480000,500
2020-06-16,39.299999,39.299999,39.299999,39.299999,39.299999,1300
2020-06-17,39.700001,39.700001,39.700001,39.700001,39.700001,1100
2020-06-18,39.169998,39.169998,39.160000,39.160000,39.160000,1100
2020-06-19,40.294998,40.294998,40.035000,40.035000,40.035000,600
2020-06-22,40.035000,40.035000,40.035000,40.035000,40.035000,0
2020-06-23,41.560001,41.770000,41.560001,41.709999,41.709999,600
2020-06-24,39.880001,39.889999,39.880001,39.889999,39.889999,1200
2020-06-25,39.515999,39.515999,39.500000,39.500000,39.500000,600
2020-06-26,40.610001,40.610001,37.568001,38.799999,38.799999,2200
2020-06-29,38.799999,38.799999,38.799999,38.799999,38.799999,0
2020-06-30,38.799999,38.799999,38.799999,38.799999,38.799999,0
2020-07-01,41.860001,43.770000,41.860001,43.770000,43.770000,1900
2020-07-02,46.599998,48.290001,46.599998,48.000000,48.000000,3200
2020-07-06,48.970001,48.970001,48.000000,48.029999,48.029999,4400
2020-07-07,46.529999,47.599998,45.000000,46.000000,46.000000,2700
2020-07-08,47.540001,47.540001,46.240002,46.570000,46.570000,2300
2020-07-09,53.220001,53.220001,50.340000,52.020000,52.020000,4500
2020-07-10,51.299999,51.779999,50.820000,51.285000,51.285000,1300
2020-07-13,51.279999,51.500000,50.669998,50.750000,50.750000,2600
2020-07-14,47.860001,48.000000,46.799999,47.500000,47.500000,10800
2020-07-15,48.500000,48.500000,47.500000,48.180000,48.180000,3300
2020-07-16,47.259998,47.570000,47.189999,47.560001,47.560001,4100
2020-07-17,47.500000,47.660000,46.529999,46.750000,46.750000,52000
2020-07-20,48.900002,48.950001,48.700001,48.950001,48.950001,1000
2020-07-21,51.330002,53.330002,51.330002,53.330002,53.330002,2200
