Date,Open,High,Low,Close,Adj Close,Volume
2/7/20,0.088,0.12,0.087,0.11,0.11,35372119
3/7/20,0.115,0.125,0.1,0.105,0.105,17127471
6/7/20,0.105,0.115,0.105,0.105,0.105,6957229
7/7/20,0.11,0.12,0.11,0.115,0.115,10437463
8/7/20,0.115,0.1225,0.105,0.105,0.105,15255656
9/7/20,0.11,0.115,0.105,0.11,0.11,6228415
10/7/20,0.11,0.115,0.105,0.11,0.11,3733965
13/7/20,0.11,0.115,0.105,0.11,0.11,3540777
14/7/20,0.11,0.11,0.1,0.105,0.105,6149807
15/7/20,0.105,0.11,0.1,0.1,0.1,3978723
16/7/20,0.1,0.105,0.1,0.1,0.1,6351323
17/7/20,0.1,0.105,0.1,0.105,0.105,3086095
20/7/20,0.105,0.105,0.1,0.105,0.105,3062908
21/7/20,0.105,0.11,0.105,0.105,0.105,2284935
22/7/20,0.11,0.115,0.105,0.11,0.11,4056036
23/7/20,0.11,0.13,0.11,0.125,0.125,13024970
24/7/20,0.13,0.14,0.12,0.13,0.13,16390165
27/7/20,0.135,0.17,0.13,0.17,0.17,27970844
28/7/20,0.185,0.215,0.17,0.175,0.175,53893850
29/7/20,0.17,0.175,0.155,0.165,0.165,24109104
30/7/20,0.17,0.18,0.16,0.165,0.165,15559378
31/7/20,0.165,0.172,0.165,0.165,0.165,6995931
3/8/20,0.17,0.195,0.17,0.19,0.19,18544122
4/8/20,0.195,0.195,0.17,0.175,0.175,19750799
5/8/20,0.175,0.18,0.165,0.165,0.165,12727735
6/8/20,0.17,0.175,0.165,0.165,0.165,7827647
7/8/20,0.17,0.175,0.165,0.175,0.175,6249891
10/8/20,0.18,0.185,0.175,0.175,0.175,8000780
11/8/20,0.18,0.18,0.17,0.17,0.17,10104472
12/8/20,0.17,0.175,0.165,0.165,0.165,7609533
13/8/20,0.175,0.185,0.17,0.175,0.175,13378898
14/8/20,0.18,0.205,0.175,0.2,0.2,41739095
17/8/20,0.225,0.24,0.215,0.235,0.235,52942816
18/8/20,0.235,0.245,0.215,0.215,0.215,30871347
19/8/20,0.22,0.23,0.21,0.22,0.22,15594619
20/8/20,0.22,0.255,0.22,0.25,0.25,28658962
21/8/20,0.255,0.2775,0.245,0.27,0.27,34645454
24/8/20,0.285,0.35,0.28,0.325,0.325,66709128
25/8/20,0.34,0.365,0.31,0.325,0.325,43185626
26/8/20,0.3,0.32,0.28,0.3,0.3,31826036
27/8/20,0.305,0.32,0.3,0.315,0.315,19189147
28/8/20,0.33,0.335,0.315,0.315,0.315,18623406
31/8/20,0.32,0.3325,0.315,0.315,0.315,11963697
1/9/20,0.325,0.325,0.3,0.31,0.31,12626219
2/9/20,0.355,0.49,0.355,0.475,0.475,97971439
3/9/20,0.505,0.595,0.475,0.5,0.5,113306857
4/9/20,0.455,0.535,0.435,0.495,0.495,73036559
7/9/20,0.505,0.565,0.505,0.56,0.56,45111579
8/9/20,0.6,0.78,0.59,0.73,0.73,143220459
9/9/20,0.725,0.97,0.62,0.75,0.75,224857190
10/9/20,0.89,0.94,0.715,0.755,0.755,96161104
11/9/20,0.68,0.71,0.615,0.645,0.645,83942970
14/9/20,0.785,0.8,0.64,0.67,0.67,71127203
15/9/20,0.665,0.675,0.485,0.49,0.49,88133182
16/9/20,0.42,0.525,0.39,0.47,0.47,149259328
17/9/20,0.475,0.5,0.4,0.42,0.42,62616057
18/9/20,0.405,0.445,0.405,0.43,0.43,54511562
21/9/20,0.45,0.5,0.435,0.465,0.465,87333728
22/9/20,0.455,0.47,0.44,0.44,0.44,25410044
23/9/20,0.455,0.465,0.42,0.43,0.43,18216694
24/9/20,0.415,0.425,0.4,0.41,0.41,32841101
25/9/20,0.42,0.425,0.405,0.415,0.415,17367002
28/9/20,0.42,0.43,0.405,0.405,0.405,20304048
29/9/20,0.405,0.41,0.365,0.37,0.37,42460906
30/9/20,0.36,0.365,0.305,0.32,0.32,59971550
1/10/20,0.315,0.37,0.315,0.36,0.36,54753273
2/10/20,0.365,0.375,0.315,0.32,0.32,38346025
5/10/20,0.33,0.34,0.32,0.33,0.33,14328222
6/10/20,0.34,0.375,0.34,0.35,0.35,29262160
7/10/20,0.35,0.375,0.34,0.345,0.345,28532284
8/10/20,0.355,0.355,0.332,0.335,0.335,12922657
9/10/20,0.34,0.345,0.33,0.335,0.335,9069354
12/10/20,0.335,0.365,0.335,0.365,0.365,21460499
13/10/20,0.375,0.39,0.36,0.365,0.365,35495000
14/10/20,0.365,0.37,0.355,0.36,0.36,9610069
15/10/20,0.365,0.375,0.35,0.35,0.35,13786597
16/10/20,0.355,0.3825,0.35,0.38,0.38,24874190
19/10/20,0.405,0.475,0.395,0.455,0.455,78011232
20/10/20,0.44,0.44,0.38,0.385,0.385,55108193
21/10/20,0.385,0.4,0.37,0.375,0.375,13724688
22/10/20,0.37,0.38,0.36,0.37,0.37,9964470
23/10/20,0.375,0.395,0.37,0.375,0.375,12383021
26/10/20,0.39,0.41,0.38,0.38,0.38,17536540
27/10/20,0.38,0.38,0.36,0.365,0.365,10477764
28/10/20,0.375,0.38,0.365,0.37,0.37,7724101
29/10/20,0.37,0.38,0.355,0.365,0.365,12104721
30/10/20,0.375,0.375,0.35,0.355,0.355,9832984
2/11/20,0.36,0.365,0.33,0.335,0.335,11815344
3/11/20,0.34,0.35,0.34,0.34,0.34,6427323
4/11/20,0.35,0.36,0.34,0.35,0.35,8758199
5/11/20,0.355,0.375,0.355,0.36,0.36,5824380
6/11/20,0.365,0.37,0.35,0.355,0.355,4825521
9/11/20,0.36,0.375,0.36,0.37,0.37,5394109
10/11/20,0.375,0.38,0.35,0.35,0.35,8910001
11/11/20,0.355,0.36,0.345,0.345,0.345,3845227
12/11/20,0.35,0.355,0.345,0.345,0.345,2630071
13/11/20,0.35,0.36,0.345,0.355,0.355,4413589
16/11/20,0.36,0.36,0.355,0.36,0.36,2245660
17/11/20,0.36,0.375,0.35,0.37,0.37,11550940
18/11/20,0.375,0.385,0.36,0.36,0.36,15449196
19/11/20,0.36,0.365,0.35,0.355,0.355,8643339
20/11/20,0.355,0.36,0.355,0.355,0.355,4219639
23/11/20,0.36,0.36,0.355,0.36,0.36,6122107
24/11/20,0.365,0.37,0.35,0.35,0.35,10769922
25/11/20,0.355,0.36,0.345,0.35,0.35,8344423
26/11/20,0.355,0.355,0.345,0.35,0.35,3836271
27/11/20,0.345,0.355,0.345,0.345,0.345,2634879
30/11/20,0.355,0.36,0.345,0.355,0.355,5634646
1/12/20,0.35,0.355,0.345,0.345,0.345,3192484
2/12/20,0.35,0.35,0.34,0.345,0.345,5879788
3/12/20,0.36,0.375,0.355,0.36,0.36,22526033
4/12/20,0.365,0.365,0.35,0.355,0.355,4926205
7/12/20,0.36,0.36,0.355,0.355,0.355,2819952
8/12/20,0.365,0.375,0.355,0.355,0.355,6241885
9/12/20,0.365,0.365,0.355,0.355,0.355,2953145
10/12/20,0.355,0.36,0.35,0.35,0.35,3162302
11/12/20,0.355,0.36,0.35,0.355,0.355,3434680
14/12/20,0.36,0.36,0.3475,0.355,0.355,5192510
15/12/20,0.355,0.355,0.345,0.345,0.345,4192918
16/12/20,0.35,0.35,0.345,0.345,0.345,2801204
17/12/20,0.35,0.35,0.34,0.34,0.34,4269230
18/12/20,0.34,0.345,0.32,0.325,0.325,11231528
21/12/20,0.325,0.325,0.305,0.315,0.315,7219944
22/12/20,0.32,0.33,0.32,0.325,0.325,1224423
23/12/20,0.325,0.325,0.325,0.325,0.325,0
24/12/20,0.465,0.51,0.41,0.42,0.42,80226360
29/12/20,0.43,0.465,0.425,0.44,0.44,36610018
30/12/20,0.45,0.45,0.425,0.425,0.425,10054155
31/12/20,0.43,0.435,0.42,0.43,0.43,5467091
4/1/21,0.43,0.435,0.42,0.425,0.425,5560241
5/1/21,0.43,0.46,0.425,0.46,0.46,12663700
6/1/21,0.465,0.475,0.45,0.45,0.45,10397519
7/1/21,0.455,0.495,0.45,0.49,0.49,12315377
8/1/21,0.51,0.585,0.485,0.585,0.585,47050109
11/1/21,0.615,0.68,0.595,0.625,0.625,65392402
12/1/21,0.635,0.64,0.57,0.58,0.58,24154655
13/1/21,0.585,0.6,0.55,0.57,0.57,16044561
14/1/21,0.57,0.57,0.525,0.56,0.56,19388226
15/1/21,0.56,0.595,0.56,0.58,0.58,19152947
18/1/21,0.575,0.58,0.55,0.555,0.555,12566016
19/1/21,0.565,0.565,0.54,0.55,0.55,8653191
20/1/21,0.555,0.635,0.55,0.635,0.635,27491926
21/1/21,0.65,0.66,0.595,0.605,0.605,18707337
22/1/21,0.605,0.625,0.595,0.605,0.605,11003040
25/1/21,0.605,0.62,0.59,0.615,0.615,9351430
27/1/21,0.635,0.64,0.6,0.605,0.605,10913170
28/1/21,0.59,0.595,0.56,0.57,0.57,17007783
29/1/21,0.575,0.585,0.53,0.545,0.545,12352450
1/2/21,0.525,0.53,0.485,0.52,0.52,15511420
2/2/21,0.53,0.555,0.525,0.535,0.535,7638067
3/2/21,0.54,0.56,0.535,0.535,0.535,6122940
4/2/21,0.535,0.54,0.525,0.525,0.525,4749249
5/2/21,0.53,0.54,0.525,0.535,0.535,4660013
8/2/21,0.535,0.545,0.5275,0.53,0.53,5215392
9/2/21,0.535,0.5375,0.515,0.52,0.52,5361483
10/2/21,0.52,0.525,0.51,0.515,0.515,4345664
11/2/21,0.52,0.53,0.515,0.52,0.52,7388692
12/2/21,0.53,0.565,0.53,0.55,0.55,14907667
15/2/21,0.56,0.6,0.5575,0.58,0.58,15085031
16/2/21,0.58,0.585,0.545,0.555,0.555,19637972
17/2/21,0.555,0.565,0.53,0.535,0.535,8778392
18/2/21,0.54,0.555,0.53,0.545,0.545,5659231
19/2/21,0.54,0.545,0.525,0.54,0.54,6328952
22/2/21,0.54,0.54,0.52,0.525,0.525,6705954
23/2/21,0.545,0.555,0.525,0.535,0.535,9594501
24/2/21,0.53,0.535,0.515,0.515,0.515,7442038
25/2/21,0.52,0.535,0.5,0.53,0.53,12476522
26/2/21,0.52,0.52,0.5,0.515,0.515,14169187
1/3/21,0.52,0.525,0.505,0.52,0.52,6703739
2/3/21,0.52,0.52,0.505,0.505,0.505,5244728
3/3/21,0.5,0.5,0.465,0.48,0.48,11302249
4/3/21,0.48,0.48,0.45,0.46,0.46,8768124
5/3/21,0.44,0.455,0.42,0.445,0.445,14236657
8/3/21,0.45,0.46,0.41,0.42,0.42,8486944
9/3/21,0.41,0.43,0.41,0.425,0.425,7013442
10/3/21,0.45,0.45,0.42,0.42,0.42,5419967
11/3/21,0.42,0.43,0.41,0.43,0.43,3449035
12/3/21,0.43,0.485,0.425,0.48,0.48,8513104
15/3/21,0.505,0.565,0.49,0.555,0.555,20854504
16/3/21,0.505,0.555,0.475,0.53,0.53,28696463
17/3/21,0.535,0.5725,0.525,0.555,0.555,15073422
18/3/21,0.57,0.61,0.55,0.61,0.61,21296897
19/3/21,0.585,0.665,0.575,0.665,0.665,38563232
22/3/21,0.675,0.77,0.665,0.75,0.75,60182266
23/3/21,0.73,0.735,0.69,0.73,0.73,37295067
24/3/21,0.71,0.71,0.65,0.655,0.655,24853120
25/3/21,0.64,0.685,0.625,0.64,0.64,21628386
26/3/21,0.635,0.665,0.6325,0.635,0.635,14261745
29/3/21,0.64,0.645,0.5575,0.565,0.565,18033750
30/3/21,0.555,0.575,0.535,0.54,0.54,14150356
31/3/21,0.545,0.555,0.52,0.52,0.52,11920303
1/4/21,0.52,0.585,0.52,0.585,0.585,13595923
6/4/21,0.6,0.605,0.5525,0.555,0.555,15454577
7/4/21,0.56,0.575,0.535,0.55,0.55,8378642
8/4/21,0.545,0.555,0.535,0.54,0.54,9875477
9/4/21,0.545,0.55,0.535,0.54,0.54,5977067
12/4/21,0.545,0.55,0.525,0.53,0.53,7030662
13/4/21,0.53,0.5425,0.525,0.53,0.53,5950164
14/4/21,0.645,0.685,0.605,0.635,0.635,77735627
15/4/21,0.615,0.63,0.575,0.575,0.575,23038039
16/4/21,0.58,0.63,0.58,0.615,0.615,18026883
19/4/21,0.63,0.635,0.595,0.595,0.595,10919048
20/4/21,0.6,0.6,0.58,0.595,0.595,8933335
21/4/21,0.585,0.59,0.57,0.58,0.58,7308918
22/4/21,0.58,0.6,0.575,0.6,0.6,5338884
23/4/21,0.6,0.605,0.585,0.59,0.59,5979692
26/4/21,0.595,0.61,0.58,0.585,0.585,5517939
27/4/21,0.59,0.6,0.58,0.595,0.595,5054768
28/4/21,0.6,0.615,0.59,0.59,0.59,9747461
29/4/21,0.595,0.615,0.58,0.585,0.585,14000047
30/4/21,0.585,0.605,0.58,0.58,0.58,10670486
3/5/21,0.585,0.595,0.56,0.56,0.56,8287189
4/5/21,0.555,0.57,0.55,0.56,0.56,6752550
5/5/21,0.55,0.565,0.54,0.555,0.555,5664274
6/5/21,0.56,0.57,0.54,0.545,0.545,5137292
7/5/21,0.55,0.565,0.5425,0.565,0.565,4727855
10/5/21,0.565,0.58,0.56,0.575,0.575,3532587
11/5/21,0.575,0.58,0.555,0.56,0.56,4777134
12/5/21,0.56,0.575,0.555,0.57,0.57,6049861
13/5/21,0.565,0.59,0.555,0.58,0.58,6651283
14/5/21,0.59,0.595,0.57,0.57,0.57,5180684
17/5/21,0.59,0.61,0.58,0.59,0.59,8596765
18/5/21,0.595,0.5975,0.58,0.585,0.585,3902736
19/5/21,0.585,0.625,0.58,0.595,0.595,15091207
20/5/21,0.6,0.61,0.58,0.58,0.58,6231973
21/5/21,0.585,0.5925,0.565,0.57,0.57,6811838
24/5/21,0.57,0.575,0.56,0.56,0.56,4541899
25/5/21,0.57,0.58,0.555,0.57,0.57,4359333
26/5/21,0.575,0.5825,0.55,0.55,0.55,9112748
27/5/21,0.55,0.58,0.535,0.58,0.58,39370800
28/5/21,0.585,0.6425,0.58,0.63,0.63,37978232
31/5/21,0.625,0.63,0.595,0.595,0.595,11632168
1/6/21,0.595,0.605,0.585,0.585,0.585,7158276
2/6/21,0.585,0.6,0.585,0.595,0.595,5373256
3/6/21,0.59,0.62,0.585,0.6,0.6,8248196
4/6/21,0.595,0.605,0.585,0.585,0.585,5889788
7/6/21,0.59,0.59,0.57,0.57,0.57,5978842
8/6/21,0.57,0.59,0.565,0.565,0.565,5413091
9/6/21,0.57,0.575,0.56,0.565,0.565,3716848
10/6/21,0.57,0.57,0.56,0.56,0.56,4299327
11/6/21,0.57,0.575,0.555,0.565,0.565,6365716
15/6/21,0.565,0.5725,0.56,0.565,0.565,5425307
16/6/21,0.565,0.565,0.545,0.545,0.545,6007501
17/6/21,0.545,0.555,0.53,0.53,0.53,6104906
18/6/21,0.54,0.565,0.535,0.565,0.565,9930066
21/6/21,0.555,0.555,0.54,0.54,0.54,5116510
22/6/21,0.55,0.55,0.535,0.535,0.535,4170154
23/6/21,0.545,0.545,0.535,0.535,0.535,3474406
24/6/21,0.54,0.545,0.535,0.545,0.545,6117247
25/6/21,0.545,0.555,0.535,0.535,0.535,5539836
28/6/21,0.545,0.545,0.52,0.525,0.525,7838939
29/6/21,0.52,0.525,0.485,0.485,0.485,16792363
30/6/21,0.495,0.5,0.48,0.49,0.49,15549480
1/7/21,0.495,0.53,0.49,0.515,0.515,8656042
2/7/21,0.525,0.525,0.505,0.51,0.51,4015197
5/7/21,0.5,0.505,0.48,0.485,0.485,12087959
6/7/21,0.485,0.49,0.47,0.47,0.47,7456159
7/7/21,0.47,0.48,0.465,0.475,0.475,5186209
8/7/21,0.475,0.48,0.4675,0.475,0.475,5083176
9/7/21,0.475,0.48,0.46,0.46,0.46,6166026
12/7/21,0.465,0.48,0.46,0.465,0.465,5491783
13/7/21,0.47,0.49,0.47,0.48,0.48,5434343
14/7/21,0.485,0.485,0.475,0.475,0.475,2931988
15/7/21,0.48,0.5,0.48,0.485,0.485,4539755
16/7/21,0.485,0.485,0.47,0.475,0.475,5265594
19/7/21,0.475,0.48,0.465,0.465,0.465,2952438
20/7/21,0.46,0.475,0.46,0.46,0.46,4943926
21/7/21,0.465,0.475,0.46,0.46,0.46,4771481
22/7/21,0.465,0.48,0.4625,0.465,0.465,4272233
23/7/21,0.475,0.485,0.47,0.475,0.475,4293656
26/7/21,0.48,0.49,0.475,0.475,0.475,3942941
27/7/21,0.485,0.49,0.475,0.475,0.475,4829653
28/7/21,0.485,0.485,0.465,0.465,0.465,5578432
29/7/21,0.455,0.465,0.435,0.455,0.455,9647513
30/7/21,0.465,0.465,0.44,0.455,0.455,6449311
2/8/21,0.455,0.465,0.45,0.45,0.45,3849443
3/8/21,0.46,0.465,0.455,0.46,0.46,3669596
4/8/21,0.46,0.47,0.455,0.465,0.465,2716825
5/8/21,0.47,0.485,0.47,0.47,0.47,6194621
6/8/21,0.48,0.5,0.475,0.48,0.48,12030206
9/8/21,0.49,0.545,0.49,0.545,0.545,24859605
10/8/21,0.545,0.55,0.52,0.54,0.54,12920777
11/8/21,0.53,0.55,0.5225,0.54,0.54,13737392
12/8/21,0.54,0.54,0.525,0.525,0.525,5298464
13/8/21,0.53,0.545,0.53,0.535,0.535,4811035
16/8/21,0.535,0.55,0.49,0.49,0.49,13396718
17/8/21,0.48,0.5,0.48,0.485,0.485,6790577
18/8/21,0.49,0.51,0.485,0.49,0.49,5140252
19/8/21,0.5,0.505,0.49,0.495,0.495,3669648
20/8/21,0.505,0.52,0.5,0.5,0.5,5548676
23/8/21,0.515,0.515,0.48,0.48,0.48,7705741
24/8/21,0.485,0.49,0.47,0.475,0.475,6263674
25/8/21,0.48,0.4825,0.465,0.47,0.47,8255523
26/8/21,0.475,0.49,0.47,0.475,0.475,5951301
27/8/21,0.48,0.495,0.48,0.485,0.485,5415399
30/8/21,0.495,0.495,0.475,0.475,0.475,5639422
31/8/21,0.48,0.49,0.475,0.49,0.49,5509466
1/9/21,0.49,0.525,0.48,0.515,0.515,10362417
2/9/21,0.51,0.52,0.5,0.505,0.505,6879694
3/9/21,0.515,0.525,0.495,0.495,0.495,9745131
6/9/21,0.505,0.51,0.5,0.5,0.5,5379896
7/9/21,0.51,0.515,0.49,0.49,0.49,4816743
8/9/21,0.5,0.5,0.485,0.485,0.485,4566533
9/9/21,0.485,0.49,0.475,0.475,0.475,6263410
10/9/21,0.475,0.485,0.475,0.475,0.475,3990096
13/9/21,0.485,0.49,0.48,0.48,0.48,4337666
14/9/21,0.49,0.49,0.47,0.475,0.475,5182043
15/9/21,0.48,0.485,0.465,0.465,0.465,6421776
16/9/21,0.47,0.47,0.46,0.47,0.47,6598998
17/9/21,0.47,0.47,0.45,0.47,0.47,12068597
20/9/21,0.47,0.47,0.44,0.445,0.445,9063319
21/9/21,0.43,0.4375,0.415,0.43,0.43,10836465
22/9/21,0.435,0.445,0.43,0.43,0.43,7347865
23/9/21,0.44,0.45,0.435,0.45,0.45,7109047
24/9/21,0.46,0.46,0.425,0.43,0.43,9767808
27/9/21,0.435,0.435,0.415,0.42,0.42,8026412
28/9/21,0.42,0.42,0.39,0.395,0.395,13610486
29/9/21,0.39,0.41,0.38,0.39,0.39,20134775
30/9/21,0.395,0.405,0.39,0.395,0.395,6248543
1/10/21,0.395,0.405,0.385,0.395,0.395,9324735
4/10/21,0.405,0.405,0.385,0.39,0.39,6237575
5/10/21,0.39,0.395,0.365,0.375,0.375,15069387
6/10/21,0.385,0.39,0.37,0.37,0.37,7875509
7/10/21,0.375,0.405,0.375,0.4,0.4,7712908
8/10/21,0.405,0.41,0.385,0.385,0.385,6907005
11/10/21,0.39,0.405,0.385,0.4,0.4,4228590
12/10/21,0.4,0.405,0.385,0.39,0.39,5390245
13/10/21,0.39,0.4,0.385,0.385,0.385,2947116
14/10/21,0.39,0.4,0.39,0.39,0.39,2694513
15/10/21,0.4,0.425,0.395,0.41,0.41,8546844
18/10/21,0.415,0.425,0.405,0.41,0.41,4188738
19/10/21,0.415,0.44,0.41,0.44,0.44,4704146
20/10/21,0.445,0.45,0.435,0.445,0.445,6339170
21/10/21,0.45,0.52,0.45,0.475,0.475,30655490
22/10/21,0.485,0.495,0.46,0.46,0.46,7911838
25/10/21,0.465,0.495,0.46,0.495,0.495,13054733
26/10/21,0.495,0.495,0.475,0.475,0.475,5441998
27/10/21,0.48,0.495,0.47,0.47,0.47,6174389
28/10/21,0.47,0.48,0.465,0.465,0.465,4046994
29/10/21,0.47,0.475,0.455,0.47,0.47,6077990
1/11/21,0.47,0.485,0.465,0.47,0.47,4018301
2/11/21,0.48,0.48,0.46,0.46,0.46,2609946
3/11/21,0.47,0.485,0.47,0.475,0.475,5050548
4/11/21,0.48,0.48,0.465,0.475,0.475,3333276
5/11/21,0.475,0.48,0.47,0.47,0.47,2498253
8/11/21,0.475,0.48,0.465,0.47,0.47,2550398
9/11/21,0.48,0.52,0.47,0.51,0.51,16514122
10/11/21,0.52,0.52,0.475,0.475,0.475,11856845
11/11/21,0.485,0.495,0.4825,0.49,0.49,4170544
12/11/21,0.51,0.615,0.51,0.605,0.605,33961313
15/11/21,0.6,0.605,0.535,0.55,0.55,30502922
16/11/21,0.565,0.57,0.535,0.54,0.54,9977383
17/11/21,0.55,0.565,0.54,0.55,0.55,6634590
18/11/21,0.55,0.555,0.535,0.545,0.545,4381481
19/11/21,0.545,0.55,0.53,0.54,0.54,4776449
22/11/21,0.585,0.655,0.575,0.65,0.65,39809144
23/11/21,0.645,0.65,0.605,0.615,0.615,21285294
24/11/21,0.615,0.615,0.615,0.615,0.615,0
25/11/21,0.655,0.665,0.605,0.62,0.62,19146364
26/11/21,0.625,0.65,0.6125,0.62,0.62,15048708
29/11/21,0.59,0.62,0.59,0.615,0.615,12585284
30/11/21,0.625,0.635,0.6,0.615,0.615,8277101
1/12/21,0.61,0.62,0.59,0.61,0.61,6509595
2/12/21,0.61,0.63,0.59,0.615,0.615,7435940
3/12/21,0.625,0.7,0.625,0.69,0.69,24827897
6/12/21,0.675,0.685,0.595,0.61,0.61,20015636
7/12/21,0.625,0.635,0.6,0.62,0.62,10178073
8/12/21,0.64,0.65,0.63,0.645,0.645,7061702
9/12/21,0.645,0.68,0.64,0.675,0.675,6122605
10/12/21,0.675,0.705,0.6375,0.7,0.7,12482686
13/12/21,0.7,0.725,0.675,0.71,0.71,12307213
14/12/21,0.7,0.75,0.6925,0.695,0.695,14117612
15/12/21,0.7,0.715,0.675,0.7,0.7,8729955
16/12/21,0.7,0.73,0.695,0.7,0.7,7373693
17/12/21,0.7,0.725,0.68,0.72,0.72,11134588
20/12/21,0.72,0.75,0.685,0.69,0.69,10267407
21/12/21,0.685,0.685,0.645,0.66,0.66,11846467
22/12/21,0.675,0.68,0.655,0.665,0.665,7594084
23/12/21,0.665,0.67,0.65,0.65,0.65,2683682
24/12/21,0.655,0.67,0.655,0.66,0.66,2405007
29/12/21,0.67,0.715,0.67,0.71,0.71,9827788
30/12/21,0.72,0.725,0.68,0.69,0.69,8329142
31/12/21,0.69,0.7,0.68,0.68,0.68,5802769
4/1/22,0.71,0.81,0.71,0.785,0.785,29651257
5/1/22,0.8,0.97,0.8,0.93,0.93,53461383
6/1/22,0.9,0.925,0.865,0.885,0.885,30076980
7/1/22,0.895,1.02,0.895,0.97,0.97,62922285
10/1/22,0.98,1.035,0.93,1.03,1.03,35633177
11/1/22,1.075,1.16,1.045,1.08,1.08,59760155
12/1/22,1.105,1.2,1.09,1.19,1.19,41040990
13/1/22,1.255,1.425,1.225,1.4,1.4,73011074
14/1/22,1.5,1.895,1.47,1.5,1.5,126620934
17/1/22,1.48,1.57,1.335,1.48,1.48,70059182
18/1/22,1.46,1.865,1.46,1.86,1.86,81572194
19/1/22,2.1,2.34,1.97,2.13,2.13,94864709
20/1/22,2.19,2.23,1.925,1.985,1.985,47111846
21/1/22,1.85,1.9,1.68,1.755,1.755,69907582
24/1/22,1.6,1.75,1.585,1.655,1.655,55084649
25/1/22,1.62,1.715,1.37,1.43,1.43,61676982
27/1/22,1.45,1.61,1.33,1.385,1.385,70402083
28/1/22,1.47,1.505,1.34,1.385,1.385,38770642
31/1/22,1.465,1.475,1.375,1.425,1.425,25215533
1/2/22,1.51,1.66,1.47,1.655,1.655,51549385
2/2/22,1.865,1.89,1.74,1.76,1.76,47127025
3/2/22,1.72,1.74,1.5725,1.59,1.59,28457927
4/2/22,1.555,1.74,1.54,1.735,1.735,40156306
7/2/22,1.705,1.735,1.63,1.63,1.63,23138573
8/2/22,1.635,1.71,1.635,1.655,1.655,15088729
9/2/22,1.675,1.71,1.64,1.65,1.65,15349453
10/2/22,1.675,1.79,1.66,1.665,1.665,30978048
11/2/22,1.635,1.66,1.6,1.62,1.62,17396303
14/2/22,1.58,1.585,1.475,1.48,1.48,21671157
15/2/22,1.485,1.535,1.4,1.415,1.415,31669972
16/2/22,1.48,1.52,1.45,1.46,1.46,17638203
17/2/22,1.46,1.465,1.4075,1.42,1.42,10384080
18/2/22,1.38,1.45,1.355,1.405,1.405,16292378
21/2/22,1.39,1.395,1.27,1.295,1.295,24413919
22/2/22,1.25,1.295,1.165,1.195,1.195,37743853
23/2/22,1.17,1.275,1.165,1.25,1.25,21302007
