Date,Open,High,Low,Close,Adj Close,Volume
1/5/20,21,21,21,21,21,500
4/5/20,24.27,24.27,23.280001,23.280001,23.280001,1300
5/5/20,24.725,24.780001,24.725,24.780001,24.780001,1100
6/5/20,25.65,25.65,25.65,25.65,25.65,400
7/5/20,25.370001,25.5,25.370001,25.5,25.5,800
8/5/20,26.035,26.24,26.035,26.24,26.24,4700
11/5/20,27.4,27.4,27.280001,27.280001,27.280001,200
12/5/20,27,27.26,26.9,26.940001,26.940001,1100
13/5/20,28.15,28.15,27.93,28.049999,28.049999,1500
14/5/20,26.799999,26.98,26.799999,26.98,26.98,700
15/5/20,26.98,26.98,26.98,26.98,26.98,0
18/5/20,27.52,28.450001,27.5,28.450001,28.450001,1200
19/5/20,27.6,27.6,27.555,27.59,27.59,1200
20/5/20,28.205,28.450001,28.205,28.309999,28.309999,900
21/5/20,29.030001,29.040001,28.93,28.950001,28.950001,1800
22/5/20,29.25,29.25,29.16,29.200001,29.200001,1500
26/5/20,32.490002,32.799999,32.470001,32.799999,32.799999,1000
27/5/20,29.91,31.030001,29.91,31.030001,31.030001,1300
28/5/20,30.66,30.709999,30.66,30.690001,30.690001,1700
29/5/20,31.23,31.67,31.23,31.67,31.67,4700
1/6/20,32.75,32.75,32.005001,32.5,32.5,1900
2/6/20,32.75,34.459999,32.75,34.455002,34.455002,2600
3/6/20,36.099998,36.779999,36.099998,36.275002,36.275002,1200
4/6/20,36.07,36.07,36.07,36.07,36.07,500
5/6/20,36.220001,36.220001,36.099998,36.099998,36.099998,500
8/6/20,36.564999,36.564999,34.630001,35.75,35.75,5500
9/6/20,35.5,35.5,34.75,35.5,35.5,2300
10/6/20,37.669998,38.099998,37.48,38.049999,38.049999,1100
11/6/20,36.029999,36.029999,36,36,36,400
12/6/20,36,36,36,36,36,0
15/6/20,35.080002,36.48,35.080002,36.48,36.48,500
16/6/20,39.299999,39.299999,39.299999,39.299999,39.299999,1300
17/6/20,39.700001,39.700001,39.700001,39.700001,39.700001,1100
18/6/20,39.169998,39.169998,39.16,39.16,39.16,1100
19/6/20,40.294998,40.294998,40.035,40.035,40.035,600
22/6/20,40.035,40.035,40.035,40.035,40.035,0
23/6/20,41.560001,41.77,41.560001,41.709999,41.709999,600
24/6/20,39.880001,39.889999,39.880001,39.889999,39.889999,1200
25/6/20,39.515999,39.515999,39.5,39.5,39.5,600
26/6/20,40.610001,40.610001,37.568001,38.799999,38.799999,2200
29/6/20,38.799999,38.799999,38.799999,38.799999,38.799999,0
30/6/20,38.799999,38.799999,38.799999,38.799999,38.799999,0
1/7/20,41.860001,43.77,41.860001,43.77,43.77,1900
2/7/20,46.599998,48.290001,46.599998,48,48,3200
6/7/20,48.970001,48.970001,48,48.029999,48.029999,4400
7/7/20,46.529999,47.599998,45,46,46,2700
8/7/20,47.540001,47.540001,46.240002,46.57,46.57,2300
9/7/20,53.220001,53.220001,50.34,52.02,52.02,4500
10/7/20,51.299999,51.779999,50.82,51.285,51.285,1300
13/7/20,51.279999,51.5,50.669998,50.75,50.75,2600
14/7/20,47.860001,48,46.799999,47.5,47.5,10800
15/7/20,48.5,48.5,47.5,48.18,48.18,3300
16/7/20,47.259998,47.57,47.189999,47.560001,47.560001,4100
17/7/20,47.5,47.66,46.529999,46.75,46.75,52000
20/7/20,48.900002,48.950001,48.700001,48.950001,48.950001,1000
21/7/20,51.330002,53.330002,51.330002,53.330002,53.330002,2200
22/7/20,52.639999,52.639999,51.349998,51.900002,51.900002,2000
23/7/20,52.98,52.98,50.814999,50.814999,50.814999,3000
24/7/20,48.619999,49.187,48.619999,49.178001,49.178001,1400
27/7/20,49.944,50.419998,49.944,50.419998,50.419998,500
28/7/20,48.900002,48.900002,48.900002,48.900002,48.900002,200
29/7/20,48.41,49.080002,48.41,48.950001,48.950001,800
30/7/20,48.950001,48.950001,48.950001,48.950001,48.950001,0
31/7/20,49.119999,49.25,49,49,49,10800
3/8/20,48.25,48.257,47.669998,47.674999,47.674999,1500
4/8/20,48.610001,50.599998,48.610001,50.599998,50.599998,4200
5/8/20,51,51,50.740002,50.740002,50.740002,8900
6/8/20,50.790001,50.84,50.709999,50.84,50.84,2100
7/8/20,50.849998,50.849998,50.240002,50.240002,50.240002,800
10/8/20,51.299999,51.299999,51.299999,51.299999,51.299999,300
11/8/20,50.68,50.73,50.400002,50.450001,50.450001,700
12/8/20,50.450001,50.450001,50.450001,50.450001,50.450001,0
13/8/20,51.105,51.105,51,51,51,500
14/8/20,53.48,54.650002,53.48,54.459999,54.459999,500
17/8/20,54.459999,54.459999,54.459999,54.459999,54.459999,0
18/8/20,54.459999,54.459999,54.459999,54.459999,54.459999,0
19/8/20,53.950001,54.75,53.950001,54.75,54.75,4800
20/8/20,55.120998,58.547001,55.120998,58,58,1300
21/8/20,56.650002,56.650002,56.619999,56.619999,56.619999,500
24/8/20,59.470001,59.540001,59.23,59.470001,59.470001,1500
25/8/20,66.550003,66.620003,66.089996,66.620003,66.620003,2200
26/8/20,66.110001,66.110001,65.07,65.07,65.07,1300
27/8/20,66.57,66.589996,65.940002,66.589996,66.589996,800
28/8/20,65.32,65.470001,65.294998,65.294998,65.294998,1000
31/8/20,65.120003,67.5,65.120003,66.800003,66.800003,1900
1/9/20,63.66,63.66,62.25,63.290001,63.290001,5000
2/9/20,61.900002,61.900002,59.625,60.799999,60.799999,3300
3/9/20,59.669998,61,59.599998,59.75,59.75,1200
4/9/20,58.169998,58.169998,55.549999,56.700001,56.700001,4000
8/9/20,53.419998,54.5,53.153999,53.224998,53.224998,2200
9/9/20,55.75,55.75,54.040001,54.849998,54.849998,3700
10/9/20,54.549999,54.549999,54.18,54.18,54.18,900
11/9/20,54.16,54.16,53.616001,54,54,238800
14/9/20,53.279999,53.564999,52.82,53,53,3200
15/9/20,54.889999,54.889999,54.889999,54.889999,54.889999,300
16/9/20,57.470001,57.470001,57.470001,57.470001,57.470001,200
17/9/20,57.470001,57.470001,57.470001,57.470001,57.470001,0
18/9/20,57.470001,57.470001,57.470001,57.470001,57.470001,0
21/9/20,54.27,54.27,54.27,54.27,54.27,300
22/9/20,55.084999,55.084999,55.084999,55.084999,55.084999,300
23/9/20,55.84,55.91,54.93,54.93,54.93,700
24/9/20,52.650002,52.75,52.650002,52.75,52.75,300
25/9/20,52.955002,53.400002,52.955002,53.389999,53.389999,1100
28/9/20,55.970001,56.650002,55.869999,56.290001,56.290001,1600
29/9/20,58.099998,58.099998,58.009998,58.009998,58.009998,600
30/9/20,57.400002,57.400002,57.400002,57.400002,57.400002,1200
1/10/20,58.91,58.91,58.91,58.91,58.91,200
2/10/20,57.849998,57.849998,57.849998,57.849998,57.849998,200
5/10/20,57.849998,57.849998,57.700001,57.700001,57.700001,400
6/10/20,59,60.259998,59,59.759998,59.759998,3100
7/10/20,60,61.209999,60,61.209999,61.209999,1900
8/10/20,62.602001,62.602001,62.595001,62.595001,62.595001,1500
9/10/20,64.714996,65.209999,64.714996,65.209999,65.209999,900
12/10/20,66.419998,67.400002,66.419998,67.300003,67.300003,1100
13/10/20,68.040001,68.5,67.644997,68.364998,68.364998,5500
14/10/20,70.330002,70.330002,68.730003,68.730003,68.730003,3800
15/10/20,67.489998,67.489998,66.209999,67.43,67.43,4500
16/10/20,69.279999,69.414001,69.279999,69.349998,69.349998,3600
19/10/20,69.120003,69.220001,68.705002,68.705002,68.705002,8600
20/10/20,71.75,72.379997,71.75,72.044998,72.044998,9400
21/10/20,71.684998,72.220001,71.684998,71.910004,71.910004,1800
22/10/20,71.459999,72.010002,71.459999,72.010002,72.010002,2400
23/10/20,73.279999,73.279999,72.75,73.080002,73.080002,3600
26/10/20,72.129997,72.129997,71.279999,71.709999,71.709999,4000
27/10/20,69.379997,69.379997,68.25,69.260002,69.260002,33400
28/10/20,73.489998,73.5,70.889999,71.199997,71.199997,6200
29/10/20,70.910004,71.860001,70.150002,71.849998,71.849998,21400
30/10/20,68.720001,68.720001,67.599998,67.699997,67.699997,25100
2/11/20,68.660004,69.970001,68.660004,69.309998,69.309998,11500
3/11/20,69.970001,71.360001,69.970001,71.269997,71.269997,11300
4/11/20,73.110001,73.300003,72.385002,73.290001,73.290001,18800
5/11/20,74.5,76.120003,74.5,76.120003,76.120003,5200
6/11/20,73.510002,73.510002,72.199997,73.309998,73.309998,6000
9/11/20,78.089996,78.089996,75.919998,75.919998,75.919998,4600
10/11/20,68.209999,68.43,66.699997,68.074997,68.074997,11600
11/11/20,70.949997,70.959999,70.464996,70.870003,70.870003,4600
12/11/20,72,72.5,71.720001,71.730003,71.730003,3000
13/11/20,74.919998,74.919998,73.129997,74.110001,74.110001,13400
16/11/20,74.970001,74.970001,74.110001,74.480003,74.480003,16500
17/11/20,70.82,70.82,69.915001,70.449997,70.449997,9500
18/11/20,69.809998,69.959999,69.290001,69.300003,69.300003,2100
19/11/20,72.169998,72.18,71.480003,72.120003,72.120003,3300
20/11/20,72.68,72.690002,71.57,71.940002,71.940002,2700
23/11/20,72.440002,73.489998,72,72.760002,72.760002,5800
24/11/20,73,75.110001,73,75.110001,75.110001,7000
25/11/20,71.099998,71.260002,69.5,71.260002,71.260002,7500
27/11/20,71.099998,71.099998,70.654999,71.099998,71.099998,1700
30/11/20,71.470001,71.470001,70.010002,70.800003,70.800003,92100
1/12/20,73,73.459999,72,73.379997,73.379997,38000
2/12/20,73.400002,73.790001,72.629997,73.790001,73.790001,19600
3/12/20,73.790001,73.790001,72,72.25,72.25,19400
4/12/20,71.43,71.699997,70.239998,71.699997,71.699997,33600
7/12/20,72.879997,73,71.690002,72.5,72.5,39000
8/12/20,72,72.190002,71.25,72.050003,72.050003,100300
9/12/20,74.68,74.68,72.529999,72.980003,72.980003,41300
10/12/20,71.959999,73.239998,71.959999,73.084999,73.084999,42600
11/12/20,77.230003,77.230003,73.75,76.269997,76.269997,21300
14/12/20,84.139999,84.199997,83.75,83.989998,83.989998,56600
15/12/20,83.93,84.330002,83.550003,84.330002,84.330002,33500
16/12/20,87.650002,87.849998,86.945,87.805,87.805,189000
17/12/20,92.610001,93.349998,92.105003,93.150002,93.150002,91500
