Date,Open,High,Low,Close,Adj Close,Volume
14/1/22,0.36,0.365,0.35,0.35,0.35,15123763
17/1/22,0.35,0.365,0.35,0.355,0.355,13702450
18/1/22,0.36,0.39,0.36,0.38,0.38,28249388
19/1/22,0.38,0.38,0.36,0.36,0.36,16380206
20/1/22,0.365,0.3675,0.355,0.36,0.36,16366707
21/1/22,0.355,0.36,0.325,0.335,0.335,44532818
24/1/22,0.32,0.32,0.3025,0.305,0.305,45233800
25/1/22,0.31,0.315,0.275,0.285,0.285,66006653
27/1/22,0.285,0.3175,0.2675,0.285,0.285,50016357
28/1/22,0.3,0.32,0.28,0.315,0.315,55295272
31/1/22,0.33,0.33,0.3,0.31,0.31,30381968
1/2/22,0.315,0.335,0.31,0.33,0.33,29443833
2/2/22,0.34,0.345,0.32,0.335,0.335,27965523
3/2/22,0.34,0.34,0.3025,0.305,0.305,29494314
4/2/22,0.29,0.315,0.2875,0.31,0.31,26175930
7/2/22,0.305,0.3075,0.3,0.3,0.3,13958039
8/2/22,0.305,0.32,0.3025,0.305,0.305,16607661
9/2/22,0.305,0.33,0.305,0.325,0.325,20870124
10/2/22,0.33,0.3325,0.315,0.325,0.325,17110318
11/2/22,0.32,0.32,0.305,0.315,0.315,21954374
14/2/22,0.31,0.31,0.285,0.285,0.285,25189523
15/2/22,0.285,0.285,0.2725,0.275,0.275,24423296
16/2/22,0.285,0.315,0.285,0.31,0.31,32937798
17/2/22,0.31,0.315,0.3,0.31,0.31,38502826
